,resets.sent.a2b,ack.pkts.sent.a2b,pure.acks.sent.b2a,sack.pkts.sent.b2a,dsack.pkts.sent.a2b,actual.data.bytes.b2a,rexmt.data.bytes.a2b,rexmt.data.bytes.b2a,outoforder.pkts.b2a,pushed.data.pkts.b2a,max.segm.size.b2a,min.segm.size.a2b,min.segm.size.b2a,avg.segm.size.a2b,avg.segm.size.b2a,max.win.adv.a2b,max.win.adv.b2a,min.win.adv.a2b,avg.win.adv.a2b,min.non.zero.owin.b2a,avg.owin.a2b,avg.owin.b2a,wavg.owin.a2b,initial.window.bytes.b2a,initial.window.pkts.b2a,truncated.data.a2b,data.xmit.time.a2b,data.xmit.time.b2a,idletime.max.b2a,throughput.a2b,rtt.min.a2b,rtt.max.a2b,rtt.avg.a2b,rtt.stdev.a2b,rtt.from.3whs.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.min.a2b,rtt.full.sz.max.a2b,segs.cum.acked.a2b,triple.dupacks.a2b,max.retrans.a2b,min.retr.time.a2b,avg.retr.time.a2b,sdv.retr.time.a2b,fin.pkts.sent.a2b,rtt.samples.b2a,rtt.min.b2a,rtt.max.b2a,rtt.avg.b2a,rtt.stdev.b2a,rtt.from.3whs.b2a,rtt.full.sz.smpls.b2a,rtt.full.sz.min.b2a,rtt.full.sz.max.b2a,rtt.full.sz.avg.b2a,post.loss.acks.b2a,rtt.min.last.b2a,rtt.max.last.b2a,rtt.avg.last.b2a,rtt.sdv.last.b2a,segs.cum.acked.b2a,triple.dupacks.b2a,max.retrans.b2a,min.retr.time.b2a,max.retr.time.b2a,avg.retr.time.b2a,sdv.retr.time.b2a,syn.pkts.sent.b2a,fin.pkts.sent.b2a,duplicate.acks.b2a,abs.downlinkdelay.min,abs.downlinkdelay.50.,abs.downlinkdelay.75.,abs.downlinkdelay.max,abs.uplinkdelay.25.,abs.uplinkdelay.50.,abs.uplinkdelay.avg,abs.uplinkdelay.75.,abs.uplinkdelay.max,abs.downlinkdeltadelay.25.,abs.uplinkdeltadelay.avg,abs.rtt.min,abs.rtt.25.,abs.rtt.50.,abs.rtt.avg,abs.rtt.75.,abs.rtt.max,abs.cwin.min,abs.cwin.25.,abs.cwin.50.,abs.cwin.avg,abs.cwin.75.,abs.cwin.max,abs.rwin.25.,abs.rwin.50.,abs.rwin.75.,abs.rwin.max,abs.winratio.min,abs.winratio.25.,abs.winratio.50.,abs.winratio.avg,abs.winratio.75.,abs.winratio.max,abs.radiobuffer.min,abs.radiobuffer.25.,abs.radiobuffer.50.,abs.radiobuffer.avg,abs.radiobuffer.75.,abs.radiobuffer.max,abs.idletime.50.,abs.idletime.avg,abs.idletime.75.,abs.idletime.max,abs.segmentsizes.min,abs.segmentsizes.25.,abs.segmentsizes.50.,abs.segmentsizes.avg,abs.segmentsizes.75.,abs.segmentsizes.max,abs.packetlost.sum,abs.pushevents.sum,abs.instanttp.min,abs.instanttp.25.,abs.instanttp.50.,abs.instanttp.75.,abs.instanttp.max,abs.burst.sum,abs.rtoevents.sum,abs.theoricalmaxtp.25.,abs.theoricalmaxtp.50.,abs.theoricalmaxtp.avg,abs.theoricalmaxtp.75.,abs.theoricalmaxtp.max,transfer.datarate
12581,167.0,16617.0,27.0,0.0,1074.0,211295792.0,0.0,6953916.0,134.0,7936.0,65236.0,232.0,4.0,231.0,8153.2,41321472.0,2019584.0,1638400.0,36755481.0,5.0,5.0,152300.0,10.0,9820.0,5.0,460.0,0.0,7.27,419.2,155.0,28.4,61.7,45.0,15.5,31.3,2.0,28.4,42.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3194.0,0.0,44.3,0.6,1.4,0.5,1.0,0.3,0.5,0.5,111.0,0.0,0.0,0.0,0.0,9304.0,36.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1301.0,3.0,46.0,168.0,1364.0,5.0,9.0,-76.403005034613,12.0,32.0,24.0,1242.59699496539,0.0,37.0,58.0,144.799322595071,126.0,1386.0,0.0,1675964.0,2013616.0,2711063.2846523,2920232.0,7407314.0,39747584.0,39748608.0,39751680.0,41321472.0,0.0233223853683668,0.0444800871419002,0.0506587803024448,0.0809582067708029,0.0762861372652567,0.320482927022783,0.0,828438.0,1216368.0,1855496.26773914,1997342.0,25855760.0,0.0,0.289186956692717,0.0,313.999999998487,0.0,2776.0,6860.0,8131.48268354635,11772.0,65236.0,287.0,7645.0,8e-05,212.31824,280.6144,345.91552,702.58736,126.0,103.0,166.254688523227,296.843259253762,4567577457.62116,442.028631567315,33821192000000.0,220561.957
12586,193.0,22700.0,13.0,0.0,0.0,337201000.0,0.0,0.0,34.0,11559.0,65236.0,232.0,2.0,231.0,8829.4,41937920.0,1467904.0,1638400.0,39903555.0,5.0,5.0,160340.0,0.0,22208.0,6.0,460.0,0.0,7.308,153.0,160.0,15.9,25.1,20.8,0.0,20.0,1.0,15.9,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5116.0,0.0,26.3,0.4,0.7,0.4,1.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,14530.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,34.0,47.0,318.0,14.0,19.0,16.8379770483053,24.0,64.0,20.0,254.837977048305,1.0,43.0,55.0,60.788194303245,68.0,319.0,0.0,3121784.0,3500841.0,3526790.99079263,3956772.0,7154857.0,41937920.0,41937920.0,41937920.0,41937920.0,0.048336278957087,0.074438217250641,0.0834767437202417,0.0918427177306077,0.0943893736265413,0.406798150853662,0.0,1083121.75,1555779.0,1687921.96954897,2155297.0,8117542.0,0.0,0.195841895967423,0.0,29.0000000022701,1.0,2776.0,6940.0,9014.26112371547,12492.0,180440.0,0.0,11558.0,8e-05,332.72128,384.64352,440.91776,836.42024,0.0,0.0,395.47903999209,498.969358481152,556.722867261645,611.62938774262,37265.5119627345,368181.166
12592,122.0,17788.0,7.0,0.0,267.0,257282707.0,0.0,1643816.0,73.0,9531.0,65236.0,232.0,4.0,231.0,7761.2,41186304.0,1438592.0,1638400.0,37328659.0,5.0,5.0,168817.0,0.0,45804.0,11.0,460.0,0.0,7.345,226.0,155.0,14.8,26.1,20.4,5.0,23.2,2.0,18.6,26.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4267.0,0.0,44.4,0.5,0.9,0.9,1.0,0.7,0.9,0.9,45.0,0.0,0.0,0.0,0.0,11822.0,26.0,1.0,0.0,4.2,0.52,0.42,5.0,0.0,463.0,3.0,31.0,44.0,1576.0,7.0,9.0,-10.0759925029818,11.0,27.0,18.0,1517.92400749702,0.0,31.0,40.0,68.5733984945359,54.0,1584.0,0.0,1926784.0,2429408.0,2522862.2126427,2841928.0,6967760.0,39474176.0,41184256.0,41185280.0,41186304.0,0.0274403470715835,0.0467844799721525,0.0645487902473894,0.0706979575170563,0.0727646382396818,0.361151378642323,0.0,774233.0,1252568.0,1307233.25619356,1649976.0,13525132.0,0.0,0.251226826608361,0.0,201.000000000931,0.0,2776.0,5552.0,8727.73149924627,11104.0,65236.0,45.0,9485.0,0.00032,259.37776,328.26208,391.10752,631.1664,31.0,27.0,320.133688881775,450.187999985932,1860741882.63141,638.186666640075,18201152000000.0,276017.873
12596,8.0,17517.0,5.0,0.0,470.0,239843478.0,0.0,3619669.0,118.0,9044.0,65236.0,232.0,4.0,231.0,8496.0,40863744.0,1617792.0,1638400.0,37802082.0,5.0,5.0,205567.0,8.0,16656.0,6.0,460.0,0.0,7.306,300.0,160.0,15.4,65.2,40.5,0.0,19.7,1.0,15.4,19.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3475.0,0.0,42.9,0.5,1.1,0.6,1.0,0.3,0.6,0.6,36.0,0.0,0.4,0.4,0.0,11307.0,22.0,4.0,0.0,8.4,0.34,0.72,5.0,0.0,598.0,3.0,44.0,65.0,1134.0,6.0,9.0,-9.75739030849617,12.0,314.0,17.0,1095.2426096915,0.0,30.0,51.0,71.0834722973111,71.0,1419.0,0.0,1825505.0,2869156.0,2722169.14197266,3503548.0,7822700.0,40863744.0,40863744.0,40863744.0,40863744.0,0.0180967908368848,0.045529519327152,0.0702455441047488,0.0764415107581309,0.0857373225517466,0.389161972172004,0.0,814885.25,1691979.5,1885692.66895713,2503602.75,12540833.0,0.0,0.262732185676975,0.0,250.0,0.0,2776.0,6940.0,8486.757683854,12492.0,59684.0,78.0,8916.0,0.00016,287.568,340.7216,393.89472,717.05112,29.0,53.0,350.498899995619,429.509726311268,7805608366.55724,528.625379292116,32209088000000.0,259297.08
12606,191.0,22316.0,6.0,0.0,41.0,334557590.0,0.0,137412.0,111.0,11888.0,65236.0,232.0,4.0,231.0,8635.4,41942016.0,1675008.0,1638400.0,38950678.0,5.0,5.0,220632.0,0.0,23596.0,7.0,460.0,0.0,7.292,198.5,160.0,21.0,26.2,26.1,0.0,26.2,1.0,23.6,26.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5355.0,0.0,47.4,0.5,1.3,0.8,1.0,0.3,0.8,0.8,77.0,0.0,0.0,0.0,0.0,14680.0,12.0,1.0,0.0,5.2,1.04,0.0,5.0,0.0,314.0,3.0,35.0,53.0,334.0,11.0,14.0,10.3067482993197,17.0,37.0,21.0,237.30674829932,0.0,38.0,49.0,63.0176402108452,65.0,348.0,0.0,3024928.0,3454640.0,3707061.98663946,3688938.0,10843947.0,41937920.0,41937920.0,41938944.0,41942016.0,0.0478766710413869,0.0731969539738738,0.0828547290852765,0.102243662522878,0.0924783396201079,0.468663604464897,0.0,1212510.5,1702813.5,1841535.49659864,2277604.5,13645332.0,0.0,0.199297940080016,0.0,197.999999996682,0.0,2776.0,6828.0,9104.76797447992,12492.0,65236.0,41.0,11882.0,8e-05,342.9928,424.4416,465.61848,671.35792,13.0,3.0,437.691428562496,547.518999988593,5358394499.94434,701.984780470683,28224592000000.0,363420.95
12612,60.0,18914.0,5.0,0.0,66.0,286444077.0,0.0,509828.0,104.0,10865.0,65236.0,232.0,4.0,231.0,8628.0,41634816.0,1751936.0,1638400.0,39330676.0,5.0,5.0,152514.0,1.0,26372.0,9.0,460.0,0.0,7.283,147.0,160.0,21.7,33.5,30.7,0.0,33.5,1.0,29.1,33.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4082.0,0.0,48.6,0.5,1.2,1.0,1.0,0.7,1.0,1.0,10.0,0.0,0.2,0.2,0.0,13687.0,12.0,1.0,0.0,3.1,0.58,0.3,5.0,0.0,129.0,3.0,42.0,80.0,834.0,11.0,14.0,6.3634575792029,17.0,51.0,19.0,809.363457579203,0.0,37.0,57.0,82.2620648065635,90.8437499999783,844.0,0.0,2697275.0,3356992.0,3708876.75017669,4753344.0,7351925.0,41631744.0,41634816.0,41634816.0,41634816.0,0.0368966527080874,0.0647889024298382,0.0810565849504415,0.0964583968436126,0.115560640402494,0.349088031368521,0.0,973876.0,1800588.0,2252325.76707741,2951971.5,24526316.0,0.0,0.224724970807016,0.0,130.000000004657,0.0,2776.0,6928.0,8789.46183441059,12492.0,65236.0,21.0,10845.0,8e-05,265.55456,361.00864,429.67408,617.95904,12.0,12.0,315.415436615276,461.230399994235,5106264093.54884,635.085714255472,26620112000000.0,310048.267
12622,121.0,19551.0,49.0,0.0,0.0,272580166.0,0.0,0.0,24.0,10809.0,65236.0,232.0,4.0,231.0,8359.4,41937920.0,1966208.0,1638400.0,39275994.0,5.0,5.0,125552.0,5.0,49968.0,17.0,460.0,0.0,7.278,132.7,160.0,23.9,50.7,39.8,0.0,28.8,1.0,23.9,28.8,0.0,5.0,0.0,0.0,0.0,0.0,3.0,4129.0,0.0,44.1,0.4,0.9,0.7,1.0,0.3,0.7,0.7,0.0,0.0,0.0,0.0,0.0,12509.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,35.0,79.0,675.0,12.0,15.0,22.0167660208644,19.0,197.0,18.0,468.016766020864,0.0,35.0,53.0,86.9633175242131,134.0,694.0,0.0,2178960.0,2928664.0,3604147.93989071,5334608.0,7413054.0,41937920.0,41937920.0,41937920.0,41937920.0,0.0359470855969967,0.0520040097362959,0.0746784294500061,0.093799666797146,0.128669441820396,0.313564679037386,0.0,860123.0,1379671.0,1838340.47159091,2336267.0,14955305.0,0.0,0.227217685596503,0.0,129.000000000815,1.0,2776.0,6884.0,8460.36328913455,12492.0,65236.0,0.0,10808.0,8e-05,261.65984,333.16128,382.86112,664.2204,0.0,0.0,290.466622946058,413.983536225884,550299524.473707,544.609548369529,17724032000000.0,298190.677
12628,5.0,14808.0,6.0,0.0,583.0,221668571.0,0.0,1824180.0,778.0,6692.0,65236.0,232.0,4.0,231.0,8939.2,41943040.0,1661312.0,1638400.0,39480778.0,5.0,5.0,466745.0,0.0,34700.0,9.0,460.0,0.0,7.265,342.9,160.0,19.6,40.1,32.7,0.0,40.1,1.0,32.6,40.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2631.0,0.0,13.7,0.5,0.6,1.2,1.0,0.4,1.2,1.2,571.0,0.0,6.1,5.3,1.9,10365.0,86.0,2.0,0.2,413.7,283.82,83.6,5.0,0.0,2036.0,3.0,40.0,78.0,616.0,14.0,23.0,8.36950159066808,35.0,256.0,27.0,516.369501590668,0.0,49.0,67.0,92.2438970797855,93.0,628.0,0.0,3757933.0,4212533.0,4717683.55537646,5459696.0,9576750.0,41937920.0,41937920.0,41940992.0,41943040.0,0.0685944367293371,0.090038495049928,0.100444422253455,0.11831342325592,0.136865439435003,0.332923953390479,0.0,1161691.5,1681400.0,1965885.90668081,2413852.0,10181765.0,0.0,0.30983286671742,0.0,288.999999997031,0.0,2776.0,6940.0,9565.63132317208,13880.0,65236.0,823.0,6652.0,0.00016,294.37024,388.75568,426.2976,697.93696,52.0,86.0,425.738017387602,500.00082050641,2101937039.37936,619.288376462164,49553152000000.0,235879.523
12635,95.0,17751.0,5.0,0.0,0.0,268112602.0,0.0,0.0,13.0,9689.0,65236.0,232.0,4.0,231.0,8836.6,41937920.0,1707392.0,1638400.0,39604025.0,5.0,5.0,204435.0,5.0,88832.0,30.0,460.0,0.0,7.336,109.9,155.0,23.5,32.5,30.3,0.0,28.1,1.0,23.5,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3809.0,0.0,42.8,0.4,0.9,0.8,1.0,0.4,0.8,0.8,2.0,0.0,0.0,0.0,0.0,12230.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,189.0,3.0,125.0,216.0,497.0,11.0,14.0,8.49439892994483,17.0,31.0,35.0,339.494398929945,4.0,52.0,135.0,147.771447009851,219.0,508.0,0.0,3188851.0,6216124.0,5738134.13740177,7531069.0,12683695.0,41937920.0,41937920.0,41937920.0,41937920.0,0.0451359533329264,0.0780040593334147,0.155059950073558,0.14597788561082,0.183359064056624,0.363986310163898,0.0,1770701.0,4234944.0,4612761.71044976,6494854.0,14403547.0,0.0,0.246589085072103,0.0,103.99999999936,1.0,2776.0,6940.0,8965.85781182058,12492.0,65236.0,2.0,9689.0,0.00024,242.10976,315.75104,397.02112,573.66304,2.0,0.0,244.590678896839,343.516799998037,421.418474472571,493.640784304046,13860.9839965348,290999.087
12642,208.0,21632.0,58.0,0.0,35.0,325360461.0,0.0,219328.0,55.0,11799.0,65236.0,232.0,4.0,231.0,8811.4,41862144.0,2334720.0,1638400.0,39019224.0,5.0,5.0,187729.0,11.0,16656.0,6.0,460.0,0.0,7.479,201.3,150.0,20.0,119.5,72.6,0.0,103.9,1.0,20.0,103.9,0.0,6.0,0.0,0.0,0.0,0.0,5.0,4723.0,0.0,48.2,0.4,1.5,1.5,1.0,0.3,1.5,1.5,26.0,0.0,0.0,0.0,0.0,14477.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,232.0,3.0,40.0,78.0,401.0,12.0,15.0,10.9379750684099,18.0,42.0,20.0,348.93797506841,0.0,38.0,53.0,76.6507181423152,85.0,415.0,0.0,3170898.0,3515272.0,3908609.13225905,4225952.0,7436136.0,41857024.0,41857024.0,41858048.0,41862144.0,0.0522588992471132,0.0760966665953127,0.0839807914597451,0.103824049895484,0.106847730024954,0.457532349133511,0.0,1152578.5,1906892.0,2209669.20196799,2727686.0,7467724.0,0.0,0.210017137486819,0.0,199.000000000524,0.0,2776.0,6940.0,8988.28410977094,13232.0,65236.0,12.0,11793.0,8e-05,337.12352,404.11072,457.01184,668.68128,6.0,7.0,370.131134016803,506.217066659917,748489344.956868,680.64825804256,27079576000000.0,355531.279
12652,8.0,15222.0,36.0,0.0,237.0,220760060.0,0.0,1990080.0,38.0,8181.0,65236.0,232.0,8.0,231.0,8274.0,38047744.0,1823488.0,1638400.0,35189640.0,5.0,5.0,160793.0,5.0,47192.0,17.0,460.0,0.0,7.275,485.5,160.0,28.4,62.7,52.2,0.0,41.7,1.0,33.8,41.7,0.0,4.0,0.0,0.0,0.0,0.0,3.0,3416.0,0.0,43.7,0.5,1.4,0.4,1.0,0.2,0.4,0.4,22.0,0.0,0.6,0.6,0.0,10244.0,17.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,367.0,3.0,43.0,68.0,1131.0,12.0,15.0,-12.2891733375604,18.0,340.0,27.0,945.71082666244,1.0,43.0,57.0,86.384251768898,78.0,1432.0,0.0,2555824.0,3096496.0,2929047.1890703,3290788.0,6670959.0,38040576.0,38042624.0,38044672.0,38047744.0,0.0298475510796775,0.0674429292784851,0.0829070625185046,0.0868163602114504,0.0877578707426122,0.310627551725196,0.0,1007263.5,1642774.0,1787820.73979551,2202207.5,13580691.0,0.0,0.290135933103328,0.0,406.000000002678,0.0,2776.0,6032.0,8693.77081671718,12492.0,65236.0,116.0,8136.0,8e-05,262.40952,321.36224,367.60768,555.21056,24.0,20.0,293.223542852954,409.164936161507,435.813644379637,507.622399989848,26326.3039736737,239349.63
12660,1.0,21201.0,6.0,0.0,0.0,320388576.0,0.0,0.0,24.0,11219.0,65236.0,232.0,4.0,231.0,9332.6,41937920.0,1497472.0,1638400.0,40113527.0,5.0,5.0,130015.0,0.0,31924.0,8.0,460.0,0.0,7.289,147.5,160.0,17.5,24.2,21.1,0.0,24.2,1.0,17.5,24.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4504.0,0.0,43.9,0.4,1.9,0.7,1.0,0.2,0.7,0.7,0.0,0.0,0.0,0.0,0.0,12983.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,34.0,57.0,265.0,7.0,10.0,7.93317918398408,13.0,54.0,21.0,206.933179183984,0.0,34.0,44.0,57.6886049151762,66.0,268.0,0.0,2371956.0,2769455.0,3220574.46537493,3056285.0,7442247.0,41937920.0,41937920.0,41937920.0,41937920.0,0.0495177633988524,0.0565808700097668,0.0660370137574777,0.0844383718702657,0.0736055579294347,0.320186162434627,0.0,1158185.0,1526944.0,1945381.54404964,2115198.75,9513658.0,0.0,0.214312893311872,0.0,148.000000001048,1.0,2776.0,6940.0,9376.83197213196,13880.0,65236.0,0.0,11219.0,8e-05,329.71576,385.01636,428.30184,864.26808,0.0,0.0,391.057999997427,499.359157881596,2326741054.12934,633.202871778636,26498472000000.0,358281.76
12665,58.0,18973.0,6.0,0.0,47.0,289547388.0,0.0,248320.0,280.0,10697.0,65236.0,232.0,4.0,231.0,8878.0,41943040.0,1620480.0,1638400.0,39632527.0,5.0,5.0,355036.0,2.0,36088.0,8.0,460.0,0.0,7.27,202.4,160.0,17.0,25.7,22.9,0.0,25.7,1.0,21.8,25.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4021.0,0.0,21.6,0.4,0.7,0.7,1.0,0.3,0.7,0.7,193.0,0.0,0.0,0.0,0.0,14314.0,112.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1217.0,3.0,71.0,120.0,513.0,8.0,10.0,7.52761310452418,13.0,39.0,42.0,186.527613104524,0.0,55.0,79.0,101.374335301984,127.0,532.0,0.0,3990532.0,5078800.0,5074038.82608424,5930357.0,7453614.0,41937920.0,41938944.0,41943040.0,41943040.0,0.0684069691582224,0.0977924513185203,0.121088027954102,0.128615431953887,0.142057704925537,0.38562508198494,0.0,2142785.75,3006491.5,3348913.6275507,4403577.0,9332957.0,0.0,0.22771381322358,0.0,193.999999995867,0.0,2776.0,6896.0,9039.90802108831,12492.0,65236.0,86.0,10691.0,0.00024,302.2208,372.68728,427.28264,584.3996,58.0,5.0,330.690536582677,463.515775275691,1287142652.61495,671.752326516903,41252904000000.0,325267.994
12672,143.0,18501.0,5.0,0.0,281.0,252997029.0,0.0,2256477.0,104.0,10323.0,65236.0,232.0,4.0,231.0,8404.2,41943040.0,1484672.0,1638400.0,39664410.0,5.0,5.0,147849.0,0.0,49968.0,12.0,460.0,0.0,7.422,214.1,155.0,18.0,24.1,22.8,0.0,21.6,1.0,18.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3759.0,0.0,45.1,0.4,1.1,0.9,1.0,0.2,0.9,0.9,35.0,0.0,3.6,2.3,0.0,11471.0,36.0,3.0,0.0,19.5,7.42,3.34,5.0,0.0,417.0,3.0,42.0,79.0,493.0,8.0,11.0,5.52282768777614,13.0,192.0,24.0,325.522827687776,0.0,38.0,53.0,74.1756768521894,82.0,483.0,0.0,2301580.0,2497691.0,3082694.58157049,2794219.0,7472728.0,41937920.0,41942016.0,41942016.0,41943040.0,0.0365739553569248,0.0563916206359863,0.0595583182885066,0.0807054021083409,0.0666209988570888,0.363162499622265,0.0,1057299.0,1516827.5,2025680.41839604,2100119.25,14044029.0,0.0,0.249506276150557,0.0,213.999999999942,0.0,2776.0,6584.0,8421.04136793564,12492.0,65236.0,109.0,10234.0,8e-05,262.7808,318.9108,370.43184,534.50016,26.0,27.0,294.026909084227,385.67741935235,6414158984.61332,519.962162148109,19238600000000.0,276521.605
12679,112.0,15369.0,8.0,0.0,286.0,212263435.0,0.0,1244614.0,424.0,8447.0,65236.0,232.0,1.0,231.0,8328.6,41101312.0,1469440.0,1638400.0,38215536.0,5.0,5.0,303848.0,0.0,33312.0,8.0,460.0,0.0,7.28,346.3,160.0,16.2,21.1,19.6,0.0,21.1,1.0,17.4,21.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3149.0,0.0,46.4,0.7,3.1,0.8,2.0,0.3,0.8,0.8,273.0,0.0,0.2,0.2,0.0,10275.0,42.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,979.0,3.0,47.0,92.0,826.0,8.0,11.0,2.88809839623779,14.0,331.0,21.0,786.888098396238,0.0,35.0,57.0,92.3230270013649,95.0,843.0,0.0,2217832.0,2713817.0,3306170.86036416,3867874.0,8299015.0,41075712.0,41076736.0,41099264.0,41101312.0,0.0386895435357392,0.0543569396922444,0.0660670068819489,0.092505839478683,0.0941738937177442,0.43096640582788,0.0,975905.5,1417696.0,1733503.56710479,2073646.5,8196149.0,0.0,0.293632928692029,0.0,311.000000001513,0.0,2776.0,5552.0,8523.33543300687,11104.0,65236.0,132.0,8392.0,0.00024,219.01256,306.10832,391.57464,690.82856,55.0,33.0,227.599328786455,412.153043469301,18957291411.7676,662.642249979293,44236584000000.0,233460.386
12686,0.0,25112.0,5.0,0.0,0.0,458515454.0,0.0,0.0,40.0,12822.0,65236.0,232.0,4.0,231.0,10727.2,41937920.0,1604992.0,1638400.0,40004622.0,5.0,5.0,244111.0,2.0,36088.0,11.0,460.0,0.0,7.192,650.0,160.0,18.3,29.1,28.3,0.0,28.4,1.0,19.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5324.0,0.0,64.1,0.4,1.3,0.6,1.0,0.3,0.6,0.6,9.0,0.0,0.0,0.0,0.0,17125.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,107.0,3.0,33.0,43.0,239.0,9.0,12.0,10.4072432690017,14.0,35.0,20.0,124.407243269002,0.0,35.0,44.0,50.3976100167542,54.0,250.0,0.0,3741571.0,4035264.0,4655559.36426019,4695296.0,10166375.0,41937920.0,41937920.0,41937920.0,41937920.0,0.068029124954218,0.0901929089473202,0.096219936515688,0.11822183365383,0.1137321869302,0.365078991136452,0.0,1610475.0,2229407.0,2432596.91212771,3002321.75,10575762.0,0.0,0.172960995020091,0.0,646.00000000064,1.0,2776.0,6940.0,12105.921826201,16656.0,13084273.0,9.0,12822.0,8e-05,544.61208,593.3728,660.95896,1220.08856,8.0,0.0,636.86314892262,786.546666644818,9633110657.5457,988.341411735637,77769272000000.0,565879.346
12688,172.0,13839.0,14.0,0.0,138.0,206455895.0,0.0,1017280.0,66.0,9214.0,65236.0,232.0,4.0,231.0,7586.2,41942016.0,1661184.0,1638400.0,38541748.0,5.0,5.0,141917.0,0.0,22208.0,7.0,460.0,0.0,7.395,191.3,155.0,19.7,53.3,34.4,19.2,26.8,2.0,20.2,53.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2842.0,0.1,41.3,0.7,0.9,0.8,1.0,0.3,0.8,0.8,17.0,0.0,0.0,0.0,0.0,12931.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,160.0,3.0,44.0,65.0,899.0,9.0,12.0,0.740471060257076,16.0,80.0,29.0,846.740471060257,0.0,43.0,56.0,82.2620130597519,76.0,915.0,0.0,1932048.0,2047960.0,2970917.17356416,2387649.0,44309545.0,41937920.0,41942016.0,41942016.0,41942016.0,0.0297952535233404,0.0461133770966088,0.0488365652237603,0.113132264167403,0.0569273780258917,7.45409819794358,0.0,899524.0,1222387.5,1704137.53276618,1573838.5,8719122.0,0.0,0.275996582085809,0.0,171.999999998661,0.0,2776.0,5552.0,7636.64142091153,11104.0,65236.0,19.0,9180.0,8e-05,204.38624,238.55344,266.05992,596.77184,9.0,21.0,243.654899996954,299.61888524099,7541477746.20585,383.188952371829,48890552000000.0,221452.558
12696,113.0,26683.0,5.0,0.0,163.0,537619775.0,0.0,1259885.0,35.0,14128.0,65236.0,232.0,4.0,231.0,11385.2,39643136.0,1623424.0,1638400.0,37806706.0,5.0,5.0,174744.0,4.0,47192.0,14.0,460.0,0.0,7.332,312.1,155.0,19.6,34.9,32.1,0.0,29.5,1.0,21.2,29.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5895.0,0.0,15.3,0.4,0.5,0.3,1.0,0.2,0.3,0.3,13.0,0.0,0.0,0.0,0.0,19613.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,156.0,3.0,34.0,44.0,378.0,9.0,11.0,7.71360541285985,14.0,32.0,19.0,344.71360541286,0.0,33.0,45.0,49.9537233110357,55.0,380.0,0.0,4406379.0,4909881.0,4662201.32893036,5374500.0,5996962.0,39643136.0,39643136.0,39643136.0,39643136.0,0.0368720060468038,0.113639874504378,0.124953485011882,0.122054001949155,0.136389403268928,0.474884431785917,0.0,1832853.5,2678082.5,2622956.88700224,3376578.5,9845427.0,0.0,0.158661408839131,0.0,201.000000000931,0.0,2776.0,6940.0,11577.1754928238,16821.0,65236.0,126.0,14101.0,8e-05,583.99312,659.86728,728.59296,924.38736,9.0,9.0,695.08565516043,840.508912265956,6475949519.93405,1035.32194591796,38291800000000.0,582432.333
